coin,date,volume,price,market_cap
xrp,2014-08-23,113123,0.00499528,41224051.0
xrp,2014-08-24,93764,0.00514952,42496932.0
xrp,2014-08-25,287394,0.00496327,40959885.0
xrp,2014-08-26,457979,0.00483172,140067950.0
xrp,2014-08-27,161145,0.00500377,145055550.0
xrp,2014-08-28,347485,0.00503996,146104671.0
xrp,2014-08-29,189542,0.00504531,146259764.0
xrp,2014-08-30,136121,0.00496647,143974251.0
xrp,2014-08-31,113311,0.00488445,141596553.0
xrp,2014-09-01,262478,0.00504655,146295711.0
xrp,2014-09-02,238737,0.00466586,135259792.0
xrp,2014-09-03,182743,0.00478204,138627763.0
xrp,2014-09-04,120831,0.00479746,139074778.0
xrp,2014-09-05,100160,0.00487594,141349854.0
xrp,2014-09-06,81643,0.00481078,139460915.0
xrp,2014-09-07,84022,0.00470945,136523434.0
xrp,2014-09-08,102548,0.00472437,136955953.0
xrp,2014-09-09,185215,0.00471267,136616779.0
xrp,2014-09-10,162377,0.00476072,138009713.0
xrp,2014-09-11,112120,0.00475217,137761855.0
xrp,2014-09-12,189968,0.00469118,135993800.0
xrp,2014-09-13,125459,0.00469648,136147443.0
xrp,2014-09-14,879243,0.00519781,150680625.0
xrp,2014-09-15,438881,0.00507622,147155822.0
xrp,2014-09-16,538593,0.00511739,148349309.0
xrp,2014-09-17,1315090,0.00537436,155798677.0
xrp,2014-09-18,479876,0.00509377,147664583.0
xrp,2014-09-19,423504,0.004939,143177917.0
xrp,2014-09-20,328133,0.00477483,138418751.0
xrp,2014-09-21,307205,0.0045678,132417106.0
xrp,2014-09-22,250370,0.00466234,135157750.0
xrp,2014-09-23,298241,0.00462538,134086307.0
xrp,2014-09-24,329857,0.00462328,134025430.0
xrp,2014-09-25,752258,0.0046796,135658104.0
xrp,2014-09-26,526301,0.00462601,134104570.0
xrp,2014-09-27,234158,0.0046932,136052358.0
xrp,2014-09-28,457368,0.00531167,153981341.0
xrp,2014-09-29,133210,0.00471112,136571846.0
xrp,2014-09-30,111059,0.00466731,135301827.0
xrp,2014-10-02,173811,0.00484274,140387411.0
xrp,2014-10-03,220194,0.00497405,144193990.0
xrp,2014-10-04,201814,0.00506078,146708228.0
xrp,2014-10-05,181430,0.0047863,138751258.0
xrp,2014-10-06,194185,0.00472363,136934501.0
xrp,2014-10-07,179534,0.00476451,138119582.0
xrp,2014-10-08,317694,0.00478474,138706034.0
xrp,2014-10-09,230160,0.00487197,141234767.0
xrp,2014-10-10,212232,0.00483021,140024176.0
xrp,2014-10-11,108054,0.00482898,139988519.0
xrp,2014-10-12,255456,0.00475596,137871724.0
xrp,2014-10-13,345671,0.00480618,139327564.0
xrp,2014-10-14,416525,0.00484393,140421908.0
xrp,2014-10-15,234961,0.00482081,139751677.0
xrp,2014-10-16,139576,0.00483742,140233188.0
xrp,2014-10-17,254955,0.00486518,141037930.0
xrp,2014-10-18,99713,0.00491654,142526818.0
xrp,2014-10-19,59611,0.00493067,142936436.0
xrp,2014-10-20,194891,0.00499962,144935245.0
xrp,2014-10-21,201231,0.00518261,150239988.0
xrp,2014-10-22,133932,0.00517803,150107217.0
xrp,2014-10-23,257430,0.00521147,151076618.0
xrp,2014-10-24,310770,0.00512686,148623837.0
xrp,2014-10-25,319046,0.00489299,141844121.0
xrp,2014-10-26,351399,0.00455016,131905736.0
xrp,2014-10-27,368312,0.00470046,136262820.0
xrp,2014-10-28,195780,0.00487837,141420298.0
xrp,2014-10-29,361931,0.00477909,138542245.0
xrp,2014-10-30,299805,0.00478861,138818223.0
xrp,2014-10-31,207431,0.00487582,141346376.0
xrp,2014-11-01,110476,0.00473937,137390792.0
xrp,2014-11-02,182082,0.00466858,135338643.0
xrp,2014-11-03,207985,0.00478919,138835037.0
xrp,2014-11-04,203399,0.0048182,139676015.0
xrp,2014-11-05,363179,0.00485333,140694407.0
xrp,2014-11-06,330442,0.0048564,140783404.0
xrp,2014-11-07,497134,0.0048651,141035611.0
xrp,2014-11-08,213176,0.00488568,141632210.0
xrp,2014-11-09,63211,0.00488264,141544082.0
xrp,2014-11-10,569438,0.00494036,143217342.0
xrp,2014-11-11,678178,0.00488313,141558287.0
xrp,2014-11-12,411356,0.00500898,145206584.0
xrp,2014-11-13,638170,0.00508782,147492097.0
xrp,2014-11-14,391136,0.0051375,148932283.0
xrp,2014-11-15,163995,0.00512372,148532811.0
xrp,2014-11-16,91364,0.00520155,150789045.0
xrp,2014-11-17,318624,0.00535747,155309049.0
xrp,2014-11-18,462947,0.0054123,156898530.0
xrp,2014-11-19,430051,0.00558794,161990202.0
xrp,2014-11-20,809191,0.00605594,175557172.0
xrp,2014-11-21,765223,0.00625335,181279940.0
xrp,2014-11-22,907370,0.00727824,210990735.0
xrp,2014-11-23,1304130,0.00848315,245920175.0
xrp,2014-11-24,870794,0.00844021,260645167.0
xrp,2014-11-25,2228570,0.00971688,300070473.0
xrp,2014-11-26,2129540,0.010217,315514859.0
xrp,2014-11-27,4451870,0.0130654,403477326.0
xrp,2014-11-28,3572110,0.0145529,449413350.0
xrp,2014-11-29,2125950,0.0145174,448317062.0
xrp,2014-11-30,1529450,0.0129186,398943943.0
xrp,2014-12-01,3562630,0.011174,345068321.0
xrp,2014-12-02,3155990,0.013244,408992737.0
xrp,2014-12-03,1507700,0.0130502,403007930.0
xrp,2014-12-04,1374290,0.0132423,408940239.0
xrp,2014-12-05,2259790,0.0135648,418899478.0
xrp,2014-12-06,778583,0.0138999,429247822.0
xrp,2014-12-07,1461970,0.0146708,453054263.0
xrp,2014-12-08,2576880,0.0134406,415064013.0
xrp,2014-12-09,1644260,0.0148366,458174392.0
xrp,2014-12-10,1061000,0.0157614,486733474.0
xrp,2014-12-11,1620910,0.0163741,505654484.0
xrp,2014-12-12,1620910,0.0163741,505654484.0
xrp,2014-12-13,1484530,0.0169113,522243951.0
xrp,2014-12-14,438142,0.0171612,529961203.0
xrp,2014-12-15,2451070,0.0181027,559036003.0
xrp,2014-12-16,5833060,0.0210572,650274983.0
xrp,2014-12-17,6155050,0.0252834,780785789.0
xrp,2014-12-18,4060470,0.0277567,857164657.0
xrp,2014-12-19,6261350,0.023427,723457631.0
xrp,2014-12-20,3202400,0.0239231,738777874.0
xrp,2014-12-21,1686620,0.0249426,772673738.0
xrp,2014-12-22,1995120,0.0255787,792378892.0
xrp,2014-12-23,2756750,0.0242041,749796429.0
xrp,2014-12-24,1647120,0.0232012,718728518.0
xrp,2014-12-25,1206920,0.0240967,746469384.0
xrp,2014-12-26,1967460,0.02536,785603987.0
xrp,2014-12-27,786108,0.0242637,751642723.0
xrp,2014-12-28,1103290,0.0236616,732990824.0
xrp,2014-12-29,1187300,0.02424,750908542.0
xrp,2014-12-30,811191,0.0242105,749994689.0
xrp,2014-12-31,561992,0.0242848,752296360.0
xrp,2015-01-01,486389,0.0243834,755350798.0
xrp,2015-01-02,443298,0.0243363,753891731.0
xrp,2015-01-03,2081310,0.0223958,693778776.0
xrp,2015-01-04,3778410,0.0189838,588081583.0
xrp,2015-01-05,3056260,0.0201015,622705778.0
xrp,2015-01-06,1821000,0.0206663,640202195.0
xrp,2015-01-07,775371,0.0208237,645078144.0
xrp,2015-01-08,841217,0.0207838,643842119.0
xrp,2015-01-10,1021930,0.0203149,629316499.0
xrp,2015-01-11,1473860,0.0191566,593434595.0
xrp,2015-01-12,595600,0.0187939,582198847.0
xrp,2015-01-13,1692730,0.0171607,531605455.0
xrp,2015-01-14,2613110,0.0146639,454259396.0
xrp,2015-01-15,1624070,0.0149001,461576418.0
xrp,2015-01-16,2481440,0.0168391,521642906.0
xrp,2015-01-17,1248970,0.015982,495091597.0
xrp,2015-01-18,626786,0.0151419,469066916.0
xrp,2015-01-19,1606670,0.0157156,486839038.0
xrp,2015-01-20,1035560,0.015912,492923132.0
xrp,2015-01-21,857388,0.0163241,505689197.0
xrp,2015-01-22,1280450,0.0168226,521131767.0
xrp,2015-01-23,1295880,0.0168499,521977469.0
xrp,2015-01-24,664275,0.0166212,514892783.0
xrp,2015-01-25,1030090,0.0166047,514381645.0
xrp,2015-01-26,1646220,0.0171752,532054637.0
xrp,2015-01-27,2482400,0.0155833,482740639.0
xrp,2015-01-28,1322510,0.0154977,480088916.0
xrp,2015-01-29,1219550,0.0147894,458147145.0
xrp,2015-01-30,1181180,0.0147562,457118673.0
xrp,2015-01-31,486674,0.014393,445867436.0
xrp,2015-02-01,718399,0.0142929,442766531.0
xrp,2015-02-02,861268,0.0140012,433730226.0
xrp,2015-02-03,1791900,0.0134091,415388108.0
xrp,2015-02-04,939907,0.0131528,407448427.0
xrp,2015-02-05,648854,0.0135857,420858836.0
xrp,2015-02-06,2069880,0.015183,470340115.0
xrp,2015-02-07,767721,0.0146533,467565578.0
xrp,2015-02-08,501491,0.0145149,463149435.0
xrp,2015-02-09,500592,0.0143074,456528410.0
xrp,2015-02-10,676318,0.0138652,442418449.0
xrp,2015-02-11,825556,0.0136327,434999711.0
xrp,2015-02-12,585292,0.0138338,441416520.0
xrp,2015-02-13,512582,0.0143478,457817516.0
xrp,2015-02-14,988461,0.0149753,477840132.0
xrp,2015-02-15,789619,0.0147865,471815798.0
xrp,2015-02-16,1073000,0.0137021,437214164.0
xrp,2015-02-17,377463,0.0137851,439862574.0
xrp,2015-02-18,401724,0.0140245,447501481.0
xrp,2015-02-19,359167,0.0137964,440223141.0
xrp,2015-02-20,568158,0.0136948,436981232.0
xrp,2015-02-21,813487,0.0133726,426700296.0
xrp,2015-02-22,335226,0.0133728,426706678.0
xrp,2015-02-23,614885,0.0131468,419495346.0
xrp,2015-02-24,575253,0.0133918,427312941.0
xrp,2015-02-25,506779,0.0134295,428515893.0
xrp,2015-02-26,573129,0.0133171,424929372.0
xrp,2015-02-27,1072820,0.0133893,427233169.0
xrp,2015-02-28,443660,0.0131817,420608954.0
xrp,2015-03-01,757602,0.0128394,409686657.0
xrp,2015-03-02,1617570,0.0121217,386785889.0
xrp,2015-03-03,1719070,0.0115605,368878810.0
xrp,2015-03-04,3401170,0.00986581,314803707.0
xrp,2015-03-05,3097120,0.011306,360758084.0
xrp,2015-03-06,1138650,0.0109291,348731751.0
xrp,2015-03-07,1051290,0.0106628,340234503.0
xrp,2015-03-08,995112,0.0100604,321012792.0
xrp,2015-03-09,1822780,0.0107309,342407476.0
xrp,2015-03-10,2137030,0.0101994,325448081.0
xrp,2015-03-11,752511,0.0102288,326386192.0
xrp,2015-03-12,768303,0.0103609,330601312.0
xrp,2015-03-13,733342,0.0105833,337697774.0
xrp,2015-03-14,790115,0.0110747,353377636.0
xrp,2015-03-15,435572,0.0108781,347104415.0
xrp,2015-03-16,742010,0.0110106,351332298.0
xrp,2015-03-17,665279,0.0109161,348316939.0
xrp,2015-03-18,1453050,0.0107855,344149683.0
xrp,2015-03-19,1596290,0.0103709,330920397.0
xrp,2015-03-20,2069010,0.0105541,336766044.0
xrp,2015-03-21,412815,0.0101922,325218339.0
xrp,2015-03-22,131785,0.0101799,324825864.0
xrp,2015-03-23,742275,0.0102584,327330685.0
xrp,2015-03-24,640478,0.00994753,317411274.0
xrp,2015-03-25,1109970,0.00917391,292726180.0
xrp,2015-03-26,673530,0.00881502,281274520.0
xrp,2015-03-27,479851,0.00890006,283988023.0
xrp,2015-03-28,168485,0.00884838,282338989.0
xrp,2015-03-29,390673,0.00856866,273413529.0
xrp,2015-03-30,897437,0.00849179,270960719.0
xrp,2015-03-31,1052910,0.00798646,254836370.0
xrp,2015-04-01,662002,0.00770397,245822524.0
xrp,2015-04-02,346421,0.00792272,252802519.0
xrp,2015-04-03,1002900,0.00876433,279657075.0
xrp,2015-04-04,279927,0.00881192,281175603.0
xrp,2015-04-05,411838,0.00882831,281698585.0
xrp,2015-04-06,555476,0.008817,281337699.0
xrp,2015-04-07,1045060,0.00910851,290639361.0
xrp,2015-04-08,896442,0.00919999,293558355.0
xrp,2015-04-09,700378,0.00872743,278479650.0
xrp,2015-04-10,549976,0.00848205,270649929.0
xrp,2015-04-11,177302,0.00831992,265476596.0
xrp,2015-04-12,221260,0.00861532,274902382.0
xrp,2015-04-13,415136,0.0082059,261838383.0
xrp,2015-04-15,522185,0.00796852,254263931.0
xrp,2015-04-16,403620,0.00799573,255132163.0
xrp,2015-04-17,234380,0.00803212,256293315.0
xrp,2015-04-18,292125,0.00802704,256131219.0
xrp,2015-04-19,155751,0.00789273,251845582.0
xrp,2015-04-20,288384,0.00786796,251055207.0
xrp,2015-04-21,806325,0.00791685,252615216.0
xrp,2015-04-22,560017,0.00801679,255804157.0
xrp,2015-04-23,705071,0.00802036,255918070.0
xrp,2015-04-24,401431,0.00798186,254689591.0
xrp,2015-04-25,217473,0.00828154,264251946.0
xrp,2015-04-26,466137,0.00773642,246857956.0
xrp,2015-04-27,778182,0.0077714,247974117.0
xrp,2015-04-28,579230,0.00762595,243333018.0
xrp,2015-04-29,551272,0.00784714,250390871.0
xrp,2015-04-30,601847,0.00803833,256491467.0
xrp,2015-05-01,675319,0.00803784,256475832.0
xrp,2015-05-02,102756,0.00804867,256821401.0
xrp,2015-05-03,390789,0.00805412,256995303.0
xrp,2015-05-04,315054,0.00801686,255806390.0
xrp,2015-05-05,577360,0.00789473,251909399.0
xrp,2015-05-06,730017,0.00774952,247275958.0
xrp,2015-05-07,2004260,0.00746871,238315718.0
xrp,2015-05-08,225457,0.00760309,242603589.0
xrp,2015-05-09,182514,0.00756179,241285766.0
xrp,2015-05-10,600646,0.00738617,235681986.0
xrp,2015-05-11,470133,0.00733881,234170797.0
xrp,2015-05-12,1017280,0.00721409,230191162.0
xrp,2015-05-13,987492,0.00680068,216999848.0
xrp,2015-05-14,471442,0.0065787,209916788.0
xrp,2015-05-15,216055,0.00664948,212175275.0
xrp,2015-05-16,92993,0.00654025,208689904.0
xrp,2015-05-17,478303,0.00627731,200299869.0
xrp,2015-05-18,1102170,0.00570787,182129864.0
xrp,2015-05-19,981112,0.00664443,212014137.0
xrp,2015-05-20,416403,0.00663429,211690584.0
xrp,2015-05-21,164598,0.0065645,209463686.0
xrp,2015-05-22,364010,0.00672456,214570969.0
xrp,2015-05-23,237972,0.00683447,218078038.0
xrp,2015-05-24,187960,0.00685762,218816721.0
xrp,2015-05-25,359679,0.00690596,220359180.0
xrp,2015-05-26,490663,0.00681165,217349885.0
xrp,2015-05-27,529788,0.00697857,222676060.0
xrp,2015-05-29,1630910,0.00856125,273177087.0
xrp,2015-05-30,1400290,0.00895639,285785432.0
xrp,2015-05-31,321263,0.00834071,266139975.0
xrp,2015-06-01,470704,0.00802022,255913603.0
xrp,2015-06-02,543118,0.00744432,237537468.0
xrp,2015-06-03,611263,0.00802259,255989226.0
xrp,2015-06-04,317581,0.00791112,252432380.0
xrp,2015-06-05,229193,0.00790467,252226570.0
xrp,2015-06-06,147975,0.00791938,252695945.0
xrp,2015-06-07,109632,0.00790325,252181260.0
xrp,2015-06-08,172775,0.00799682,255166943.0
xrp,2015-06-09,230770,0.00796296,254086519.0
xrp,2015-06-10,208808,0.00803054,256242899.0
xrp,2015-06-11,241872,0.00801485,255742254.0
xrp,2015-06-12,149067,0.00800133,255310851.0
xrp,2015-06-13,76075,0.00802262,255990184.0
xrp,2015-06-14,175957,0.00818616,261208508.0
xrp,2015-06-15,421340,0.00827989,264199297.0
xrp,2015-06-16,1392360,0.00915143,292008876.0
xrp,2015-06-17,1064500,0.00959849,306273913.0
xrp,2015-06-18,1140520,0.00997339,318236429.0
xrp,2015-06-19,1445570,0.0110952,354031761.0
xrp,2015-06-20,1178320,0.0109197,348431810.0
xrp,2015-06-21,330707,0.0109,347803212.0
xrp,2015-06-22,812863,0.0102952,328504920.0
xrp,2015-06-23,467014,0.010582,337656292.0
xrp,2015-06-24,580692,0.010797,344516631.0
xrp,2015-06-25,557500,0.0109291,348731751.0
xrp,2015-06-26,221526,0.011147,355684624.0
xrp,2015-06-27,395369,0.0115273,367819446.0
xrp,2015-06-28,292861,0.0112761,359804018.0
xrp,2015-06-29,659806,0.0119828,382353791.0
xrp,2015-06-30,876360,0.0117521,374992489.0
xrp,2015-07-01,903387,0.0110766,353438262.0
xrp,2015-07-02,344977,0.0110382,352212974.0
xrp,2015-07-03,365569,0.0110144,351453550.0
xrp,2015-07-04,120995,0.0108829,347257576.0
xrp,2015-07-05,580111,0.0101371,323460178.0
xrp,2015-07-06,663919,0.0101133,322700754.0
xrp,2015-07-07,946952,0.00965509,308079937.0
xrp,2015-07-08,636765,0.00958848,305954508.0
xrp,2015-07-09,876407,0.00928618,296308553.0
xrp,2015-07-10,1348860,0.00901343,287605496.0
xrp,2015-07-11,687851,0.00869165,277337962.0
xrp,2015-07-12,391281,0.00873173,278616857.0
xrp,2015-07-13,756315,0.00843108,269023551.0
xrp,2015-07-14,881261,0.00861575,274916103.0
xrp,2015-07-15,789192,0.00870321,277706825.0
xrp,2015-07-16,682627,0.00817193,260754449.0
xrp,2015-07-17,442316,0.00797953,254615244.0
xrp,2015-07-18,169357,0.00801603,255779906.0
xrp,2015-07-19,66655,0.00801719,255816920.0
xrp,2015-07-20,148858,0.00813938,259715826.0
xrp,2015-07-21,448408,0.00781788,249457227.0
xrp,2015-07-22,451489,0.00764118,243818986.0
xrp,2015-07-23,300076,0.00746576,238221588.0
xrp,2015-07-24,220062,0.00764902,244069149.0
xrp,2015-07-25,293054,0.00779124,248607183.0
xrp,2015-07-26,120767,0.00788424,251574678.0
xrp,2015-07-27,669001,0.0083846,267540441.0
xrp,2015-07-28,274980,0.00852839,272128572.0
xrp,2015-07-29,78371,0.0083031,264939894.0
xrp,2015-07-30,360047,0.00852074,271884471.0
xrp,2015-07-31,356638,0.00846964,270253944.0
xrp,2015-08-01,286496,0.00826981,263877658.0
xrp,2015-08-02,211933,0.00818058,261030458.0
xrp,2015-08-03,216432,0.0083061,265035620.0
xrp,2015-08-04,219096,0.00829318,264623361.0
xrp,2015-08-05,210332,0.00823009,262610251.0
xrp,2015-08-06,183660,0.00815291,260147549.0
xrp,2015-08-07,554108,0.00807657,257711650.0
xrp,2015-08-08,519209,0.00843946,269290944.0
xrp,2015-08-09,632550,0.00878257,280239087.0
xrp,2015-08-10,450550,0.00879457,280621990.0
xrp,2015-08-11,303410,0.00867418,276780520.0
xrp,2015-08-12,305792,0.00836774,267002463.0
xrp,2015-08-13,223735,0.00817068,260714564.0
xrp,2015-08-14,302390,0.00820178,261706920.0
xrp,2015-08-15,295673,0.00844431,269445701.0
xrp,2015-08-16,327130,0.00835876,266715924.0
xrp,2015-08-17,295756,0.00828588,264390429.0
xrp,2015-08-18,215475,0.00818984,261325932.0
xrp,2015-08-19,418535,0.00786179,250858331.0
xrp,2015-08-20,360054,0.00779819,248828947.0
xrp,2015-08-21,241200,0.00788027,251448001.0
xrp,2015-08-22,241400,0.00781038,249217913.0
xrp,2015-08-23,145158,0.00761101,242856305.0
xrp,2015-08-24,264273,0.00760771,247161164.0
xrp,2015-08-25,825565,0.00712016,231321519.0
xrp,2015-08-26,258527,0.00734856,238741834.0
xrp,2015-08-27,176156,0.00760642,247119254.0
xrp,2015-08-28,412441,0.00744322,241817172.0
xrp,2015-08-29,185162,0.00738049,239779184.0
xrp,2015-08-30,638273,0.00796853,258883573.0
xrp,2015-08-31,460866,0.00794353,258071367.0
xrp,2015-09-01,518987,0.00781776,253985320.0
xrp,2015-09-02,320401,0.00776936,252412889.0
xrp,2015-09-03,329072,0.00761865,247516585.0
xrp,2015-09-04,551179,0.00729554,237019307.0
xrp,2015-09-05,600929,0.00783816,254648080.0
xrp,2015-09-06,571504,0.00787858,255961255.0
xrp,2015-09-07,259762,0.00791788,257238043.0
xrp,2015-09-08,189225,0.00786364,255475881.0
xrp,2015-09-09,169600,0.0076833,249616950.0
xrp,2015-09-10,287607,0.00769178,249892451.0
xrp,2015-09-11,209876,0.00766557,249040934.0
xrp,2015-09-12,29794,0.00824823,267970536.0
xrp,2015-09-13,25138,0.0081906,266098238.0
xrp,2015-09-14,111386,0.00858708,278979178.0
xrp,2015-09-15,616167,0.00774007,251461308.0
xrp,2015-09-16,326294,0.00750057,243680373.0
xrp,2015-09-17,411511,0.00736841,239386726.0
xrp,2015-09-18,466349,0.00753229,244710900.0
xrp,2015-09-19,594896,0.0074333,241494888.0
xrp,2015-09-20,356544,0.00761406,247367464.0
xrp,2015-09-21,232002,0.00727336,236298718.0
xrp,2015-09-22,283633,0.00718293,233360806.0
xrp,2015-09-23,864849,0.0067231,218421735.0
xrp,2015-09-24,525544,0.00666719,216605317.0
xrp,2015-09-25,348335,0.00666436,216513376.0
xrp,2015-09-26,540582,0.00652355,211938705.0
xrp,2015-09-27,256061,0.00655589,212989375.0
xrp,2015-09-28,407806,0.00641992,208571948.0
xrp,2015-09-29,897354,0.00587739,190946100.0
xrp,2015-09-30,964333,0.00543421,176547958.0
xrp,2015-10-01,564767,0.00544215,176805915.0
xrp,2015-10-02,554320,0.00582619,189282701.0
xrp,2015-10-03,444606,0.00560977,182251595.0
xrp,2015-10-04,347883,0.00525281,170654590.0
xrp,2015-10-05,629541,0.0050184,163039020.0
xrp,2015-10-06,350746,0.00530266,172274129.0
xrp,2015-10-07,298803,0.00546343,177497265.0
xrp,2015-10-08,669200,0.0050897,165355432.0
xrp,2015-10-09,796963,0.00494066,160513384.0
xrp,2015-10-10,304943,0.00507786,164970771.0
xrp,2015-10-11,132278,0.00516379,167762486.0
xrp,2015-10-12,115240,0.00524392,173868521.0
xrp,2015-10-13,358110,0.0053699,178045541.0
xrp,2015-10-14,299816,0.00544705,180603542.0
xrp,2015-10-15,472839,0.00539695,178942416.0
xrp,2015-10-16,340504,0.00542066,179728550.0
xrp,2015-10-17,321826,0.00520074,172436836.0
xrp,2015-10-18,301214,0.00499478,165607982.0
xrp,2015-10-19,311301,0.00504065,167128858.0
xrp,2015-10-20,384562,0.00475991,157820583.0
xrp,2015-10-21,289483,0.0046837,155293748.0
xrp,2015-10-22,306366,0.00471968,156486709.0
xrp,2015-10-23,272345,0.00469032,155513242.0
xrp,2015-10-24,204233,0.00463412,153649863.0
xrp,2015-10-25,266994,0.00460617,152723147.0
xrp,2015-10-26,448288,0.00466002,154508609.0
xrp,2015-10-27,366047,0.00464985,154171410.0
xrp,2015-10-28,269834,0.00463701,153745685.0
xrp,2015-10-29,588558,0.00464907,154145549.0
xrp,2015-10-30,1031070,0.00480367,159271499.0
xrp,2015-10-31,275460,0.00466051,154524856.0
xrp,2015-11-01,470745,0.00489365,162254895.0
xrp,2015-11-02,600750,0.0051427,170512449.0
xrp,2015-11-03,1038840,0.00539967,179032601.0
xrp,2015-11-04,1249830,0.00505055,167457104.0
xrp,2015-11-05,1305450,0.00451709,149769592.0
xrp,2015-11-06,799177,0.00457588,151718845.0
xrp,2015-11-07,368318,0.00469469,155658135.0
xrp,2015-11-08,314657,0.00465513,154346475.0
xrp,2015-11-09,303650,0.00460463,152672087.0
xrp,2015-11-10,401392,0.00439183,145616445.0
xrp,2015-11-11,453831,0.00423932,140559791.0
xrp,2015-11-12,488938,0.00450583,149396253.0
xrp,2015-11-13,344741,0.00448588,148734786.0
xrp,2015-11-14,136611,0.00432477,143392989.0
xrp,2015-11-15,277113,0.00415873,137887732.0
xrp,2015-11-16,346181,0.00423128,140293215.0
xrp,2015-11-17,252133,0.00425058,140933130.0
xrp,2015-11-18,246768,0.00426159,141298180.0
xrp,2015-11-19,172208,0.00421951,139902966.0
xrp,2015-11-20,290369,0.00421988,139915234.0
xrp,2015-11-21,176649,0.00424764,140835650.0
xrp,2015-11-22,179066,0.00426507,141413563.0
xrp,2015-11-23,311537,0.00428816,142179140.0
xrp,2015-11-24,198621,0.00424434,140726235.0
xrp,2015-11-25,197520,0.00431633,143113151.0
xrp,2015-11-26,396920,0.00427467,141731863.0
xrp,2015-11-28,243143,0.00423747,140498452.0
xrp,2015-11-29,111853,0.00423599,142064260.0
xrp,2015-11-30,256265,0.00428502,143708600.0
xrp,2015-12-01,222081,0.0041994,140837125.0
xrp,2015-12-02,422457,0.00404908,135795777.0
xrp,2015-12-03,232726,0.00426538,143049925.0
xrp,2015-12-04,195871,0.00431147,144595666.0
xrp,2015-12-05,1035300,0.00490275,164425683.0
xrp,2015-12-06,766924,0.00519789,174323923.0
xrp,2015-12-07,906173,0.00541562,181626030.0
xrp,2015-12-08,1231870,0.00575255,192925800.0
xrp,2015-12-09,2630410,0.00716928,240439297.0
xrp,2015-12-10,6144940,0.00888285,297908048.0
xrp,2015-12-11,3017200,0.00801035,268646631.0
xrp,2015-12-12,2910860,0.00823012,276017155.0
xrp,2015-12-13,1111420,0.0085444,286557301.0
xrp,2015-12-14,1321370,0.00875703,293688367.0
xrp,2015-12-15,4527490,0.00671644,225252203.0
xrp,2015-12-16,2531790,0.00660802,221616073.0
xrp,2015-12-17,877392,0.00675348,226494429.0
xrp,2015-12-18,696456,0.00652947,218981707.0
xrp,2015-12-19,594316,0.00639666,214527600.0
xrp,2015-12-20,583313,0.00629232,211028304.0
xrp,2015-12-21,541647,0.00630523,211461272.0
xrp,2015-12-22,438494,0.00624652,209492289.0
xrp,2015-12-23,442009,0.00620334,208044142.0
xrp,2015-12-24,439736,0.00601948,201877948.0
xrp,2015-12-25,300751,0.00601442,201708249.0
xrp,2015-12-26,884778,0.00638081,213996032.0
xrp,2015-12-27,543277,0.00616,206590629.0
xrp,2015-12-28,504795,0.00640125,214681537.0
xrp,2015-12-29,474527,0.00634144,212675663.0
xrp,2015-12-30,257221,0.00622945,208919805.0
